annotation_id,review_id,cleaned_review_text,rating,human_label,notes
86,48b958c1889d8ae10b9a0275a0ab2751472e4e2fac034d639ba19c7f8c080cff,One earphone it’s not working,1.0,FUNCTIONALITY,
87,97d9246908d2a131e6341b4c6a519d3d57db7f7eef8d7b528d0f6e1fd5e36932,"The first pair I ordered died after about 3 months of light usage around the house. One day they could no longer charge and that was that. JLab sent a replacement pair and it arrived in a few days. Except, those arrived broken. The left ear doesn't play sound. Now I'm waiting to hear back from customer service again. Looks like they want me to mail them back at my expense (according to auto-response). I don't think it's worth the hassle just to gamble on a third pair. I won't be buying from JLab again.",1.0,SHIPPING,
88,3200126c8090b4d15bcc947f502b1a1013592214b38e438f07de9b789391a13c,"I bought a pair for my wife. These headphones sound the same, may be even a little better than my beats. These are the headphones that I will buy when my beats stop working. It comes in a really nice box . The headphones also come a car charger with two outputs and two cables Update I bought three pairs of them. The first pair stopped working after my wife use it in an Aqua Aerobics class. These headphones are listed as IPX7, but the ones that mi wife was wearing didn't resist a splash. She didn't swim with them. I better be careful with the remaining two pairs and keep them out of the water. These headphones are not IPX7.",3.0,FUNCTIONALITY,
89,f2fa5f93ad72a63c65cc4d6bf0314cab987f5998caa1098795f373f6cde1fe4c,"Poor quality build. They fell apart within a few weeks of light use. I did not find the sound quality to be particularly good, either.",1.0,BUILD_QUALITY,
90,f1b55b5246d7f97690979f26c1def73bc4e06a69c14fac20245774114a2520c8,"I've owned these ear buds for about two months, using them at the gym for an hour or two several times a week. These are inexpensive wireless earbuds that have good battery life and are light weight enough that they don't fall out when running or being active at the gym. They aren't especially comfortable however. The ear buds have silicone bits that are supposed to fit in the outer ear canal (3 different sizes of tips come with it). The problem with them is that they aren't long enough (don't fit deeply enough into the ear) to be very comfortable. The edge of the bud sort of scrapes in the ear a bit. It's soft silicone so it isn't painful, just not especially comfortable. The audio quality is fine, but the microphone is pretty much unusable. People I have spoken with using these headphones tell me they can't hear me or that I sound like I'm at the end of a long tunnel. They're completely unusable in a car. The ear buds are touch sensitive on the flat surface that sticks out of the ear. The entire surface is sensitive, which makes it annoying when you want to push the earbud more securely in your ear and it turns off your music or skips a track. My final complaint with these buds is that you need the box to pair it with your phone. If the buds time-out from being not used for a few minutes the only way to re-enable them is to put them back in the box for a moment and take them back out. I'd try a different brand if I know about them what I do now.",2.0,FIT_COMPATIBILITY,
91,cb4c498f5ec9f7c75423d3075483ce4e498731a58d9f414f004dcc3dff56c388,It was amazing . However the charging point doesn't work is it possible to get a new set? It is an awesome product though . Love the product though except the charging point,5.0,FUNCTIONALITY,
92,8d7ce4f5048ef625aab59b0a92f42f714b5b71e848cd84bb87fffa09ab39e904,"Ok, they are decent headphones - for the money. I bought these a year ago and got some good use from them, but they fell apart right at the 1 Year mark. You get what you pay for, I won’t be buying another. I recommend to spend the cash and upgrade.",2.0,BUILD_QUALITY,
93,7f520b673221ea789db01acde08f3cbc93bed028c134c0978ba5ccd04babd46c,Assorted colors so you can color Coordinate. Very comfortable to wear.,5.0,NO_COMPLAINT,
94,fa9c89e6d958a6269e3fe7b73ceeb920b129289a4305b7f238daa37f8bcc1ac7,Had earbuds for about 6 to 7 months and the right Earbud stopped working and the battery's in case and buds together last about 6 to 8 hours I asked them for a repair Or a replacement and they told me there's nothing they can do it's been over 30 days But they did not offer an extended warranty when I bought it WARNING BE CAREFUL!!!!!!!!!,1.0,FUNCTIONALITY,
95,8831e9918d98a19a33b4a981abd34deda588f9500b30e3979c6298d19bff5a28,Works great. Battery lasts forever. Links up easily. Light weight and comfort. Good sound too,5.0,NO_COMPLAINT,
96,46588ca9b94c5bad5c870bed667925e0b3955248a6aecf6e101ad233aaaac192,"This is the best bluetooth I have ever used. I have owned an oldschool jabra, Jawbone noise reducer, but this is by far the best one I have owned. It is small and light and has great sound. You put it on and forget its there. My first one got wet and stopped working so I bought a new one and it works great as well. Highly recommended.",5.0,NO_COMPLAINT,
97,8233ac605dd91f085bd0eb40dcc56301ee83d173d361859af0bee5dc13003f0f,Arrived quick very nice package and very easy to pair. I would recommend product.,5.0,NO_COMPLAINT,
98,f5a33eb557617d28c4b9bd5adf50ea2202a6516a9f4bca6b72563f28746dfe72,Great sounding and battery lasts pretty good. I wear working outside sweating and no issues and got on sale for 89$ so cant complain,5.0,NO_COMPLAINT,
99,393004c0964bd0bc6ad873529f1314a9e94a042ba7702b71fc83ec6bf6d459e7,I have a horrible problem of sweating out my headphones- even ones that claim to be water or sweat proof. I work out twice a day and these have already lasted me 2 years with NO ISSUES. They are easy to pair with any device and clearly have stood the test of time. Amazing quality ESPECIALLY for the price.,5.0,NO_COMPLAINT,
100,26214abb26072c32731bcd0bb5dd0a4c7cbb521ceb3791d65bdbc9ce017148c8,I didn't have high expectations for the sound quality; you get what you pay for with that stuff. But... I did want both earbuds to work. Poorly made and arrived broken.,1.0,SHIPPING,
101,fe1d0b648137e53c7c9776834730aaf20b9953b4a8e46b52971b1e17eed0cc10,"worked fine for ... 91 days. now they're not working at all, one day after the seller warranty expired. frustrating to say the least.",2.0,FUNCTIONALITY,
102,d2a886ad83b7c8d989dadf23801a7250774190cd7076ce14938bd8406e53b0e7,"BEWARE THESE HEADPHONES DO NOT WORK WITH PLAYSTATION 3. The headphones will connect and pair with the PS3 but after correctly configuring all settings, you cannot hear any audio through the headphones. It is basically only used as a microphone when connected with the PS3. You are unable to hear music, noises in menu, or in-game audio. This happens with both the Rhythm and Pro models. I have contacted Miikey Support who was very difficult to deal with and acted like I was a nuisance to them and guaranteed that their headphones would work with my PS3 when they in fact did not and they could not offer an resolution the the problem after 10+ calls and emails to their support team. On another note, these do work perfectly fine with my Android phone (Galaxy S3) and sound great. I currently have the PRO model as the first headphones (Rhythm model) I purchased on Groupon arrived broken. Miikey support did discount my Pro headphones to match the deal I received on the original purchase. Summary: Overall these are solid and sound great but they DO NOT work with my PS3 which is the main reason I wanted them in the first place. Ended up having to purchase the Playstation headphones from Sony.",3.0,FIT_COMPATIBILITY,
103,9fe8cbec0b621fd3993a3e2575b70bc534d3143bf0d44b2da42e4723078a4cbf,"I returned the earbud back due to the sound. When you turn the volume all the way up it starts getting distortion sound, nasty. The noise cancelling really doesn't work unless the ones I received came defective but I would not buy them again even if they were.",1.0,FUNCTIONALITY,
104,22f8bb9a61d2c0eec155359b23f9d4a5a96d8379cee4afc9a691f1c9d12ac53e,Great sound. Solid battery life. Nice charging case. Easy to pair to phone. All for an amazing price compared to other products,5.0,NO_COMPLAINT,
105,3f854e3aa25270add28adc4ad94b07eeea067d9c232599fe31c4719f83b6440c,"Been running headphones in the $100 range for a long time with the last set of dedicated ones being Vmoda Crossfades that are still going strong with one of the sons. I've mostly been using 5.1 gaming headsets as I do have to record voice-overs on a regular basis and have been really happy with the Spellond and Turtle Bay sets. However, as a summer treat, it was time for a change. I started looking at the $1000+ market and realized that if I wanted to stay married for another 20+ years, those would not help. The 19-year-old gear-head audiophile in the house recommended I look a the Monoprice 560's. Specs looked good and having a set of planar headphones appealed to the geek in me. Unboxing was nice with a good looking inner package and nice presentation of the phones upon opening. I was a little surprised to see individual connections for each side, but I guess it makes for better durability and possible ease of replacement if something gets busted. I plugged them into my workstation PC and went to one of my reference pieces of music -- the 1964 live recording of Dave Brubeck doing &#34;Take Five&#34;. The Sound The presence and clarity let me hear things that I had not noticed before. A little scratchiness in the sax, a bit of staccato off the cymbles, and an overall precision I didn't get even with my Etymotics. Adding an amp between the workstation and the headphones was even more fun and let me push it to the point of silliness. A little harsh at first compare to my much less expensive and technically advanced sets, but they simply show what is there. I moved over to the CBS Masterworks version of Pachabel's Canon and was equally pleased. The Build These are rock solid and kind of innovative. The backs pop off to allow a selection between Open and Closed cups. The ear pads are also magnetically connected and have alignment pins, so that pad replacement should be a snap. The bridge bar appears to be spring steel (which leads to an issue noted below) and should last a lifetime. The cups are solid as well and feel bomb proof. My Issue: Because the headband appears to be Spring Steel and it is acoustically coupled to the cups, even the slightest rub on the bar is clearly hears/ It also adds more than a bit to the weight. Given the sound, build quality and price point, these are damn fine for less than $500. PROS: - Great initial sound - Solid Build - Pleasing to look at - Great price Point CONS: - A tad heavy - Contact noise transfer from the headband to the cups - No instructions or marketing Bladi Blasi - Very fancy packaging that just gets tossed. Overall I'm happy and would buy them again. No remorse at all.",4.0,USABILITY_SETUP,
